lot,start_year,start_week,start_day,assyin_entity_code,original_entity_code,package_type,cust_assy_lot,start_date,flowtype,order_type,cust_code,package_code,product_no,original_start_qty,bom_no,bom_rev,last_oper,assy_pack_type,automotive_flag,wafer_size,die_used,size_type,cancel_flag
NPKPR5730.1,2024,43,1,140,140,QFN,N2442054,10/20/2024 19:00,B-A-T-P,P,NP3,2D-250E100B010D,PUSB3F96,101395,NP30059P,A,2024-NPK-10-G135,FILM FRAME,N,8,1,17.3 X 25.2,
NPKPR5889.1,2024,44,1,140,140,QFN,N2443064,10/27/2024 19:00,B-A-T-P,P,NP3,2D-250E100B010D,PUSB3F96,101400,NP30059P,B,2024-NPK-11-G031,FILM FRAME,N,8,1,17.3 X 25.2,
NPKPR5890.1,2024,44,1,140,140,QFN,N2443065,10/27/2024 19:00,B-A-T-P,P,NP3,2D-250E100B010D,PUSB3F96,101397,NP30059P,B,2024-NPK-11-G031,FILM FRAME,N,8,1,17.3 X 25.2,
NPKPR5891.1,2024,44,1,140,140,QFN,N2443066,10/27/2024 19:00,B-A-T-P,P,NP3,2D-250E100B010D,PUSB3F96,101397,NP30059P,B,2024-NPK-11-G031,FILM FRAME,N,8,1,17.3 X 25.2,
NPKPR5892.1,2024,44,1,140,140,QFN,N2443067,10/27/2024 19:00,B-A-T-P,P,NP3,2D-250E100B010D,PUSB3F96,101395,NP30059P,B,2024-NPK-11-G031,FILM FRAME,N,8,1,17.3 X 25.2,
NPKPR5893.1,2024,44,2,140,140,QFN,N244401Z,10/28/2024 19:00,B-A-T-P,P,NP3,2D-250E100B010D,PUSB3F96,101376,NP30059P,B,2024-NPK-11-G031,FILM FRAME,N,8,1,17.3 X 25.2,
NPKPR5894.1,2024,44,2,140,140,QFN,N2444020,10/28/2024 19:00,B-A-T-P,P,NP3,2D-250E100B010D,PUSB3F96,101373,NP30059P,B,2024-NPK-11-G038,FILM FRAME,N,8,1,17.3 X 25.2,
NPKPR5895.1,2024,44,2,140,140,QFN,N2444021,10/28/2024 19:00,B-A-T-P,P,NP3,2D-250E100B010D,PUSB3F96,101388,NP30059P,B,2024-NPK-11-G038,FILM FRAME,N,8,1,17.3 X 25.2,
NPKPR5896.1,2024,44,2,140,140,QFN,N2444022,10/28/2024 19:00,B-A-T-P,P,NP3,2D-250E100B010D,PUSB3F96,101390,NP30059P,B,2024-NPK-11-G038,FILM FRAME,N,8,1,17.3 X 25.2,
NPKPR5897.1,2024,44,2,140,140,QFN,N2444023,10/28/2024 19:00,B-A-T-P,P,NP3,2D-250E100B010D,PUSB3F96,101385,NP30059P,B,2024-NPK-11-G031,FILM FRAME,N,8,1,17.3 X 25.2,
NPKPR5898.1,2024,44,2,140,140,QFN,N2444024,10/28/2024 19:00,B-A-T-P,P,NP3,2D-250E100B010D,PUSB3F96,101386,NP30059P,B,2024-NPK-11-G038,FILM FRAME,N,8,1,17.3 X 25.2,
NPKPR5899.1,2024,44,2,140,140,QFN,N2444025,10/28/2024 19:00,B-A-T-P,P,NP3,2D-250E100B010D,PUSB3F96,101380,NP30059P,B,2024-NPK-11-G038,FILM FRAME,N,8,1,17.3 X 25.2,
NPKPR5888.1,2024,44,1,140,140,QFN,N2443063,10/27/2024 19:00,B-A-T-P,P,NP3,2D-250E100B010D,PUSB3F99,101411,NP30059P,B,2024-NPK-11-G027,FILM FRAME,N,8,1,17.3 X 25.2,
NPKPR5385.1,2024,40,4,140,140,QFN,N244001H,10/2/2024 19:00,B-A-T-P,P,NP3,2D-250E100B010D,PUSB3FR4/S600,152656,NP30057P,C,2024-NPK-10-G067,FILM FRAME,N,8,1,16.1 X 18.1,
NPKPR5386.1,2024,40,4,140,140,QFN,N244001I,10/2/2024 19:00,B-A-T-P,P,NP3,2D-250E100B010D,PUSB3FR4/S600,152661,NP30057P,C,2024-NPK-10-G032,FILM FRAME,N,8,1,16.1 X 18.1,
NPKPR5387.1,2024,40,5,140,140,QFN,N244001J,10/3/2024 19:00,B-A-T-P,P,NP3,2D-250E100B010D,PUSB3FR4/S600,152654,NP30057P,C,2024-NPK-10-G067,FILM FRAME,N,8,1,16.1 X 18.1,
NPKPR5581.1,2024,41,4,140,140,QFN,N244104A,10/9/2024 19:00,B-A-T-P,P,NP3,2D-250E100B010D,PUSB3FR4/S600,152650,NP30057P,C,2024-NPK-10-G094,FILM FRAME,N,8,1,16.1 X 18.1,
NPKPR5582.1,2024,41,4,140,140,QFN,N244104B,10/9/2024 19:00,B-A-T-P,P,NP3,2D-250E100B010D,PUSB3FR4/S600,152616,NP30057P,C,2024-NPK-10-G094,FILM FRAME,N,8,1,16.1 X 18.1,
NPKPR5583.1,2024,41,4,140,140,QFN,N244104C,10/9/2024 19:00,B-A-T-P,P,NP3,2D-250E100B010D,PUSB3FR4/S600,152660,NP30057P,C,2024-NPK-10-G096,FILM FRAME,N,8,1,16.1 X 18.1,
NPKPR5584.1,2024,41,4,140,140,QFN,N244104D,10/9/2024 19:00,B-A-T-P,P,NP3,2D-250E100B010D,PUSB3FR4/S600,152609,NP30057P,C,2024-NPK-10-G096,FILM FRAME,N,8,1,16.1 X 18.1,
NPKPR5585.1,2024,41,4,140,140,QFN,N244104E,10/9/2024 19:00,B-A-T-P,P,NP3,2D-250E100B010D,PUSB3FR4/S600,152662,NP30057P,C,2024-NPK-10-G111,FILM FRAME,N,8,1,16.1 X 18.1,
NPKPR5586.1,2024,41,4,140,140,QFN,N244104F,10/9/2024 19:00,B-A-T-P,P,NP3,2D-250E100B010D,PUSB3FR4/S600,152629,NP30057P,C,2024-NPK-10-G111,FILM FRAME,N,8,1,16.1 X 18.1,
NPKPR5587.1,2024,41,5,140,140,QFN,N244104G,10/10/2024 19:00,B-A-T-P,P,NP3,2D-250E100B010D,PUSB3FR4/S600,152660,NP30057P,C,2024-NPK-10-G111,FILM FRAME,N,8,1,16.1 X 18.1,
NPKPR5588.1,2024,41,5,140,140,QFN,N244104H,10/10/2024 19:00,B-A-T-P,P,NP3,2D-250E100B010D,PUSB3FR4/S600,152648,NP30057P,C,2024-NPK-10-G113,FILM FRAME,N,8,1,16.1 X 18.1,
NPKPR5589.1,2024,41,5,140,140,QFN,N244104I,10/10/2024 19:00,B-A-T-P,P,NP3,2D-250E100B010D,PUSB3FR4/S600,152641,NP30057P,C,2024-NPK-10-G111,FILM FRAME,N,8,1,16.1 X 18.1,
NPKPR5590.1,2024,41,5,140,140,QFN,N244104J,10/10/2024 19:00,B-A-T-P,P,NP3,2D-250E100B010D,PUSB3FR4/S600,152638,NP30057P,C,2024-NPK-10-G113,FILM FRAME,N,8,1,16.1 X 18.1,
NPKPR5591.1,2024,41,5,140,140,QFN,N244104K,10/10/2024 19:00,B-A-T-P,P,NP3,2D-250E100B010D,PUSB3FR4/S600,152607,NP30057P,C,2024-NPK-10-G113,FILM FRAME,N,8,1,16.1 X 18.1,
NPKPR5592.1,2024,41,5,140,140,QFN,N244104L,10/10/2024 19:00,B-A-T-P,P,NP3,2D-250E100B010D,PUSB3FR4/S600,152642,NP30057P,C,2024-NPK-10-G118,FILM FRAME,N,8,1,16.1 X 18.1,
NPKPR5639.1,2024,42,4,140,140,QFN,N244201Y,10/16/2024 19:00,B-A-T-P,P,NP3,2D-250E100B010D,PUSB3FR4/S600,152650,NP30057P,C,2024-NPK-10-G121,FILM FRAME,N,8,1,16.1 X 18.1,
NPKPR5640.1,2024,42,4,140,140,QFN,N244201Z,10/16/2024 19:00,B-A-T-P,P,NP3,2D-250E100B010D,PUSB3FR4/S600,152632,NP30057P,C,TNR,FILM FRAME,N,8,1,16.1 X 18.1,
NPKPR5641.1,2024,42,4,140,140,QFN,N2442020,10/16/2024 19:00,B-A-T-P,P,NP3,2D-250E100B010D,PUSB3FR4/S600,152661,NP30057P,C,2024-NPK-10-G121,FILM FRAME,N,8,1,16.1 X 18.1,
NPKPR5642.1,2024,42,4,140,140,QFN,N2442021,10/16/2024 19:00,B-A-T-P,P,NP3,2D-250E100B010D,PUSB3FR4/S600,152633,NP30057P,C,2024-NPK-10-G121,FILM FRAME,N,8,1,16.1 X 18.1,
NPKPR5643.1,2024,42,4,140,140,QFN,N2442022,10/16/2024 19:00,B-A-T-P,P,NP3,2D-250E100B010D,PUSB3FR4/S600,152654,NP30057P,C,2024-NPK-10-G125,FILM FRAME,N,8,1,16.1 X 18.1,
NPKPR5644.1,2024,42,4,140,140,QFN,N2442023,10/16/2024 19:00,B-A-T-P,P,NP3,2D-250E100B010D,PUSB3FR4/S600,152622,NP30057P,C,2024-NPK-10-G121,FILM FRAME,N,8,1,16.1 X 18.1,
NPKPR5709.1,2024,42,5,140,140,QFN,N2442045,10/17/2024 19:00,B-A-T-P,P,NP3,2D-250E100B010D,PUSB3FR4/S600,152656,NP30057P,C,2024-NPK-10-G121,FILM FRAME,N,8,1,16.1 X 18.1,
NPKPR5710.1,2024,42,5,140,140,QFN,N2442046,10/17/2024 19:00,B-A-T-P,P,NP3,2D-250E100B010D,PUSB3FR4/S600,152640,NP30057P,C,2024-NPK-10-G118,FILM FRAME,N,8,1,16.1 X 18.1,
NPKPR5711.1,2024,42,5,140,140,QFN,N2442047,10/17/2024 19:00,B-A-T-P,P,NP3,2D-250E100B010D,PUSB3FR4/S600,152643,NP30057P,C,2024-NPK-10-G121,FILM FRAME,N,8,1,16.1 X 18.1,
NPKPR5712.1,2024,42,5,140,140,QFN,N2442048,10/17/2024 19:00,B-A-T-P,P,NP3,2D-250E100B010D,PUSB3FR4/S600,152640,NP30057P,C,2024-NPK-10-G125,FILM FRAME,N,8,1,16.1 X 18.1,
NPKPR5713.1,2024,42,5,140,140,QFN,N244204E,10/17/2024 19:00,B-A-T-P,P,NP3,2D-250E100B010D,PUSB3FR4/S600,152645,NP30057P,C,2024-NPK-10-G121,FILM FRAME,N,8,1,16.1 X 18.1,
NPKPR5714.1,2024,42,5,140,140,QFN,N244204F,10/17/2024 19:00,B-A-T-P,P,NP3,2D-250E100B010D,PUSB3FR4/S600,152647,NP30057P,C,2024-NPK-10-G118,FILM FRAME,N,8,1,16.1 X 18.1,
NPKPR5715.1,2024,42,6,140,140,QFN,N244204G,10/18/2024 19:00,B-A-T-P,P,NP3,2D-250E100B010D,PUSB3FR4/S600,152666,NP30057P,C,2024-NPK-10-G121,FILM FRAME,N,8,1,16.1 X 18.1,
NPKPR5716.1,2024,42,6,140,140,QFN,N244204I,10/18/2024 19:00,B-A-T-P,P,NP3,2D-250E100B010D,PUSB3FR4/S600,152629,NP30057P,C,2024-NPK-10-G121,FILM FRAME,N,8,1,16.1 X 18.1,
NPKPR5717.1,2024,42,6,140,140,QFN,N244204K,10/18/2024 19:00,B-A-T-P,P,NP3,2D-250E100B010D,PUSB3FR4/S600,152660,NP30057P,C,2024-NPK-10-G125,FILM FRAME,N,8,1,16.1 X 18.1,
NPKPR5718.1,2024,42,6,140,140,QFN,N244204L,10/18/2024 19:00,B-A-T-P,P,NP3,2D-250E100B010D,PUSB3FR4/S600,152619,NP30057P,C,2024-NPK-10-G125,FILM FRAME,N,8,1,16.1 X 18.1,
NPKPR5719.1,2024,42,6,140,140,QFN,N244204M,10/18/2024 19:00,B-A-T-P,P,NP3,2D-250E100B010D,PUSB3FR4/S600,152633,NP30057P,C,2024-NPK-10-G125,FILM FRAME,N,8,1,16.1 X 18.1,
NPKPR5720.1,2024,42,6,140,140,QFN,N244204N,10/18/2024 19:00,B-A-T-P,P,NP3,2D-250E100B010D,PUSB3FR4/S600,152563,NP30057P,C,2024-NPK-10-G125,FILM FRAME,N,8,1,16.1 X 18.1,
NPKPR5731.1,2024,43,1,140,140,QFN,N244205I,10/20/2024 19:00,B-A-T-P,P,NP3,2D-250E100B010D,PUSB3FR4/S600,152636,NP30057P,C,2024-NPK-10-G139,FILM FRAME,N,8,1,16.1 X 18.1,
NPKPR5732.1,2024,43,1,140,140,QFN,N244205J,10/20/2024 19:00,B-A-T-P,P,NP3,2D-250E100B010D,PUSB3FR4/S600,152653,NP30057P,C,2024-NPK-10-G139,FILM FRAME,N,8,1,16.1 X 18.1,
NPKPR5733.1,2024,43,1,140,140,QFN,N244205K,10/20/2024 19:00,B-A-T-P,P,NP3,2D-250E100B010D,PUSB3FR4/S600,152652,NP30057P,C,2024-NPK-10-G143,FILM FRAME,N,8,1,16.1 X 18.1,
NPKPR5734.1,2024,43,1,140,140,QFN,N244205L,10/20/2024 19:00,B-A-T-P,P,NP3,2D-250E100B010D,PUSB3FR4/S600,152647,NP30057P,C,2024-NPK-10-G143,FILM FRAME,N,8,1,16.1 X 18.1,
NPKPR5735.1,2024,43,1,140,140,QFN,N244205M,10/20/2024 19:00,B-A-T-P,P,NP3,2D-250E100B010D,PUSB3FR4/S600,152646,NP30057P,C,2024-NPK-10-G143,FILM FRAME,N,8,1,16.1 X 18.1,
NPKPR5736.1,2024,43,1,140,140,QFN,N244205N,10/20/2024 19:00,B-A-T-P,P,NP3,2D-250E100B010D,PUSB3FR4/S600,152646,NP30057P,C,2024-NPK-10-G143,FILM FRAME,N,8,1,16.1 X 18.1,
NPKPR5737.1,2024,43,2,140,140,QFN,N244300Q,10/21/2024 19:00,B-A-T-P,P,NP3,2D-250E100B010D,PUSB3FR4/S600,152637,NP30057P,C,2024-NPK-10-G143,FILM FRAME,N,8,1,16.1 X 18.1,
NPKPR5738.1,2024,43,2,140,140,QFN,N244300R,10/21/2024 19:00,B-A-T-P,P,NP3,2D-250E100B010D,PUSB3FR4/S600,152653,NP30057P,C,2024-NPK-10-G143,FILM FRAME,N,8,1,16.1 X 18.1,
NPKPR5739.1,2024,43,2,140,140,QFN,N244300S,10/21/2024 19:00,B-A-T-P,P,NP3,2D-250E100B010D,PUSB3FR4/S600,152640,NP30057P,C,2024-NPK-10-G143,FILM FRAME,N,8,1,16.1 X 18.1,
NPKPR5740.1,2024,43,2,140,140,QFN,N244300T,10/21/2024 19:00,B-A-T-P,P,NP3,2D-250E100B010D,PUSB3FR4/S600,152650,NP30057P,C,2024-NPK-10-G143,FILM FRAME,N,8,1,16.1 X 18.1,
NPKPR5741.1,2024,43,2,140,140,QFN,N244300U,10/21/2024 19:00,B-A-T-P,P,NP3,2D-250E100B010D,PUSB3FR4/S600,152653,NP30057P,C,2024-NPK-10-G139,FILM FRAME,N,8,1,16.1 X 18.1,
NPKPR5742.1,2024,43,2,140,140,QFN,N244300V,10/21/2024 19:00,B-A-T-P,P,NP3,2D-250E100B010D,PUSB3FR4/S600,152649,NP30057P,C,2024-NPK-10-G143,FILM FRAME,N,8,1,16.1 X 18.1,
NPKPR5743.1,2024,43,3,140,140,QFN,N244300W,10/22/2024 19:00,B-A-T-P,P,NP3,2D-250E100B010D,PUSB3FR4/S600,152636,NP30057P,C,2024-NPK-10-G143,FILM FRAME,N,8,1,16.1 X 18.1,
NPKPR5744.1,2024,43,3,140,140,QFN,N244300X,10/22/2024 19:00,B-A-T-P,P,NP3,2D-250E100B010D,PUSB3FR4/S600,152618,NP30057P,C,2024-NPK-10-G143,FILM FRAME,N,8,1,16.1 X 18.1,
NPKPR5745.1,2024,43,3,140,140,QFN,N244300Y,10/22/2024 19:00,B-A-T-P,P,NP3,2D-250E100B010D,PUSB3FR4/S600,152659,NP30057P,C,2024-NPK-10-G143,FILM FRAME,N,8,1,16.1 X 18.1,
NPKPR5746.1,2024,43,3,140,140,QFN,N244300Z,10/22/2024 19:00,B-A-T-P,P,NP3,2D-250E100B010D,PUSB3FR4/S600,152636,NP30057P,C,2024-NPK-10-G139,FILM FRAME,N,8,1,16.1 X 18.1,
NPKPR5747.1,2024,43,3,140,140,QFN,N2443011,10/22/2024 19:00,B-A-T-P,P,NP3,2D-250E100B010D,PUSB3FR4/S600,152644,NP30057P,C,2024-NPK-11-G001,FILM FRAME,N,8,1,16.1 X 18.1,
NPKPR5748.1,2024,43,3,140,140,QFN,N2443012,10/22/2024 19:00,B-A-T-P,P,NP3,2D-250E100B010D,PUSB3FR4/S600,152651,NP30057P,C,2024-NPK-10-G143,FILM FRAME,N,8,1,16.1 X 18.1,
NPKPR5749.1,2024,43,4,140,140,QFN,N2443017,10/23/2024 19:00,B-A-T-P,P,NP3,2D-250E100B010D,PUSB3FR4/S600,152602,NP30057P,C,2024-NPK-11-G007,FILM FRAME,N,8,1,16.1 X 18.1,
NPKPR5750.1,2024,43,4,140,140,QFN,N2443018,10/23/2024 19:00,B-A-T-P,P,NP3,2D-250E100B010D,PUSB3FR4/S600,152655,NP30057P,C,2024-NPK-11-G001,FILM FRAME,N,8,1,16.1 X 18.1,
NPKPR5751.1,2024,43,4,140,140,QFN,N2443019,10/23/2024 19:00,B-A-T-P,P,NP3,2D-250E100B010D,PUSB3FR4/S600,152625,NP30057P,C,2024-NPK-11-G001,FILM FRAME,N,8,1,16.1 X 18.1,
NPKPR5752.1,2024,43,4,140,140,QFN,N244301A,10/23/2024 19:00,B-A-T-P,P,NP3,2D-250E100B010D,PUSB3FR4/S600,152619,NP30057P,C,2024-NPK-11-G001,FILM FRAME,N,8,1,16.1 X 18.1,
NPKPR5753.1,2024,43,4,140,140,QFN,N244301B,10/23/2024 19:00,B-A-T-P,P,NP3,2D-250E100B010D,PUSB3FR4/S600,152618,NP30057P,C,2024-NPK-10-G143,FILM FRAME,N,8,1,16.1 X 18.1,
NPKPR5783.1,2024,43,5,140,140,QFN,N244302G,10/24/2024 19:00,B-A-T-P,P,NP3,2D-250E100B010D,PUSB3FR4/S600,152634,NP30057P,C,2024-NPK-11-G001,FILM FRAME,N,8,1,16.1 X 18.1,
NPKPR5784.1,2024,43,5,140,140,QFN,N244302H,10/24/2024 19:00,B-A-T-P,P,NP3,2D-250E100B010D,PUSB3FR4/S600,152644,NP30057P,C,2024-NPK-11-G001,FILM FRAME,N,8,1,16.1 X 18.1,
NPKPR5914.1,2024,44,2,140,140,QFN,N244402G,10/28/2024 19:00,B-A-T-P,P,NP3,2D-250E100B010D,PUSB3FR4/S600,152638,NP30057P,C,2024-NPK-11-G039,FILM FRAME,N,8,1,16.1 X 18.1,
NPKPR5915.1,2024,44,2,140,140,QFN,N244402H,10/28/2024 19:00,B-A-T-P,P,NP3,2D-250E100B010D,PUSB3FR4/S600,152643,NP30057P,C,2024-NPK-11-G039,FILM FRAME,N,8,1,16.1 X 18.1,
NPKPR5916.1,2024,44,2,140,140,QFN,N244402I,10/28/2024 19:00,B-A-T-P,P,NP3,2D-250E100B010D,PUSB3FR4/S600,152616,NP30057P,C,2024-NPK-11-G039,FILM FRAME,N,8,1,16.1 X 18.1,
NPKPR5917.1,2024,44,2,140,140,QFN,N244402J,10/28/2024 19:00,B-A-T-P,P,NP3,2D-250E100B010D,PUSB3FR4/S600,152634,NP30057P,C,2024-NPK-11-G042,FILM FRAME,N,8,1,16.1 X 18.1,
NPKPR5918.1,2024,44,3,140,140,QFN,N244402K,10/29/2024 19:00,B-A-T-P,P,NP3,2D-250E100B010D,PUSB3FR4/S600,152643,NP30057P,C,2024-NPK-11-G042,FILM FRAME,N,8,1,16.1 X 18.1,
NPKPR5919.1,2024,44,3,140,140,QFN,N244402L,10/29/2024 19:00,B-A-T-P,P,NP3,2D-250E100B010D,PUSB3FR4/S600,152651,NP30057P,C,2024-NPK-11-G042,FILM FRAME,N,8,1,16.1 X 18.1,
NPKPR5920.1,2024,44,3,140,140,QFN,N244402M,10/29/2024 19:00,B-A-T-P,P,NP3,2D-250E100B010D,PUSB3FR4/S600,152648,NP30057P,C,2024-NPK-11-G042,FILM FRAME,N,8,1,16.1 X 18.1,
NPKPR5921.1,2024,44,3,140,140,QFN,N244402N,10/29/2024 19:00,B-A-T-P,P,NP3,2D-250E100B010D,PUSB3FR4/S600,152617,NP30057P,C,2024-NPK-11-G042,FILM FRAME,N,8,1,16.1 X 18.1,
NPKPR5922.1,2024,44,3,140,140,QFN,N244402O,10/29/2024 19:00,B-A-T-P,P,NP3,2D-250E100B010D,PUSB3FR4/S600,152615,NP30057P,C,2024-NPK-11-G042,FILM FRAME,N,8,1,16.1 X 18.1,
NPKPR5923.1,2024,44,3,140,140,QFN,N244402P,10/29/2024 19:00,B-A-T-P,P,NP3,2D-250E100B010D,PUSB3FR4/S600,152612,NP30057P,C,2024-NPK-11-G042,FILM FRAME,N,8,1,16.1 X 18.1,
NPKPR5924.1,2024,44,3,140,140,QFN,N244402Q,10/29/2024 19:00,B-A-T-P,P,NP3,2D-250E100B010D,PUSB3FR4/S600,152638,NP30057P,C,2024-NPK-11-G042,FILM FRAME,N,8,1,16.1 X 18.1,
NPKPR5925.1,2024,44,3,140,140,QFN,N244402R,10/29/2024 19:00,B-A-T-P,P,NP3,2D-250E100B010D,PUSB3FR4/S600,152628,NP30057P,C,2024-NPK-11-G044,FILM FRAME,N,8,1,16.1 X 18.1,
NPKPR5926.1,2024,44,4,140,140,QFN,N244402S,10/30/2024 19:00,B-A-T-P,P,NP3,2D-250E100B010D,PUSB3FR4/S600,152608,NP30057P,C,2024-NPK-11-G044,FILM FRAME,N,8,1,16.1 X 18.1,
NPKPR5927.1,2024,44,4,140,140,QFN,N244402T,10/30/2024 19:00,B-A-T-P,P,NP3,2D-250E100B010D,PUSB3FR4/S600,152609,NP30057P,C,1FTR25,FILM FRAME,N,8,1,16.1 X 18.1,
NPKPR5928.1,2024,44,4,140,140,QFN,N244402U,10/30/2024 19:00,B-A-T-P,P,NP3,2D-250E100B010D,PUSB3FR4/S600,152645,NP30057P,C,2024-NPK-11-G044,FILM FRAME,N,8,1,16.1 X 18.1,
NPKPR5929.1,2024,44,4,140,140,QFN,N244402V,10/30/2024 19:00,B-A-T-P,P,NP3,2D-250E100B010D,PUSB3FR4/S600,152628,NP30057P,C,2024-NPK-11-G044,FILM FRAME,N,8,1,16.1 X 18.1,
NPKPR5930.1,2024,44,4,140,140,QFN,N244402W,10/30/2024 19:00,B-A-T-P,P,NP3,2D-250E100B010D,PUSB3FR4/S600,152636,NP30057P,C,2024-NPK-11-G044,FILM FRAME,N,8,1,16.1 X 18.1,
NPKPR5931.1,2024,44,4,140,140,QFN,N244402X,10/30/2024 19:00,B-A-T-P,P,NP3,2D-250E100B010D,PUSB3FR4/S600,152623,NP30057P,C,2024-NPK-11-G044,FILM FRAME,N,8,1,16.1 X 18.1,
NPKPR5932.1,2024,44,4,140,140,QFN,N244402Y,10/30/2024 19:00,B-A-T-P,P,NP3,2D-250E100B010D,PUSB3FR4/S600,152643,NP30057P,C,2024-NPK-11-G044,FILM FRAME,N,8,1,16.1 X 18.1,
NPKPR5933.1,2024,44,4,140,140,QFN,N244402Z,10/30/2024 19:00,B-A-T-P,P,NP3,2D-250E100B010D,PUSB3FR4/S600,152631,NP30057P,C,2024-NPK-11-G044,FILM FRAME,N,8,1,16.1 X 18.1,
NPKPR5934.1,2024,44,5,140,140,QFN,N2444030,10/31/2024 19:00,B-A-T-P,P,NP3,2D-250E100B010D,PUSB3FR4/S600,152631,NP30057P,C,2024-NPK-11-G044,FILM FRAME,N,8,1,16.1 X 18.1,
NPKPR5935.1,2024,44,5,140,140,QFN,N2444031,10/31/2024 19:00,B-A-T-P,P,NP3,2D-250E100B010D,PUSB3FR4/S600,152642,NP30057P,C,Awaiting,FILM FRAME,N,8,1,16.1 X 18.1,
NPKPR5936.1,2024,44,5,140,140,QFN,N2444032,10/31/2024 19:00,B-A-T-P,P,NP3,2D-250E100B010D,PUSB3FR4/S600,152641,NP30057P,C,Awaiting,FILM FRAME,N,8,1,16.1 X 18.1,
NPKPR5937.1,2024,44,5,140,140,QFN,N2444033,10/31/2024 19:00,B-A-T-P,P,NP3,2D-250E100B010D,PUSB3FR4/S600,152613,NP30057P,C,TPACK,FILM FRAME,N,8,1,16.1 X 18.1,
NPKPR5475.1,2024,40,6,140,140,QFN,N244005A,10/4/2024 19:00,A-T-P,P,NP3,2D-330D135A016D,IP4252CZ16-8-TTL,22100,NP30021P,B,2024-NPK-10-G070,FILM FRAME,N,6,4,14.50 X 21.60,
NPKPR5475.2,2024,40,6,140,140,QFN,N244005B,10/4/2024 19:00,A-T-P,P,NP3,2D-330D135A016D,IP4252CZ16-8-TTL,14868,NP30021P,B,2024-NPK-10-G066,FILM FRAME,N,6,4,14.50 X 21.60,
NPKPR5476.1,2024,40,6,140,140,QFN,N244005C,10/4/2024 19:00,A-T-P,P,NP3,2D-330D135A016D,IP4252CZ16-8-TTL,22100,NP30021P,B,2024-NPK-10-G074,FILM FRAME,N,6,4,14.50 X 21.60,
NPKPR5476.2,2024,40,6,140,140,QFN,N244005D,10/4/2024 19:00,A-T-P,P,NP3,2D-330D135A016D,IP4252CZ16-8-TTL,22100,NP30021P,B,2024-NPK-10-G079,FILM FRAME,N,6,4,14.50 X 21.60,
NPKPR5476.3,2024,40,6,140,140,QFN,N244005E,10/4/2024 19:00,A-T-P,P,NP3,2D-330D135A016D,IP4252CZ16-8-TTL,11565,NP30021P,B,2024-NPK-10-G079,FILM FRAME,N,6,4,14.50 X 21.60,
NPKPR5477.1,2024,40,7,140,140,QFN,N244005F,10/5/2024 19:00,A-T-P,P,NP3,2D-330D135A016D,IP4252CZ16-8-TTL,22100,NP30021P,B,2024-NPK-10-G079,FILM FRAME,N,6,4,14.50 X 21.60,
NPKPR5477.2,2024,40,7,140,140,QFN,N244005G,10/5/2024 19:00,A-T-P,P,NP3,2D-330D135A016D,IP4252CZ16-8-TTL,22100,NP30021P,B,2024-NPK-10-G084,FILM FRAME,N,6,4,14.50 X 21.60,
NPKPR5477.3,2024,40,7,140,140,QFN,N244005H,10/5/2024 19:00,A-T-P,P,NP3,2D-330D135A016D,IP4252CZ16-8-TTL,11681,NP30021P,B,2024-NPK-10-G084,FILM FRAME,N,6,4,14.50 X 21.60,
NPKPR5478.1,2024,40,7,140,140,QFN,N244005I,10/5/2024 19:00,A-T-P,P,NP3,2D-330D135A016D,IP4252CZ16-8-TTL,22100,NP30021P,B,2024-NPK-10-G084,FILM FRAME,N,6,4,14.50 X 21.60,
NPKPR5478.2,2024,40,7,140,140,QFN,N244005J,10/5/2024 19:00,A-T-P,P,NP3,2D-330D135A016D,IP4252CZ16-8-TTL,15536,NP30021P,B,2024-NPK-10-G091,FILM FRAME,N,6,4,14.50 X 21.60,
NPKPR5479.1,2024,41,1,140,140,QFN,N244005K,10/6/2024 19:00,A-T-P,P,NP3,2D-330D135A016D,IP4252CZ16-8-TTL,22100,NP30021P,B,2024-NPK-10-G091,FILM FRAME,N,6,4,14.50 X 21.60,
NPKPR5479.2,2024,41,1,140,140,QFN,N244005L,10/6/2024 19:00,A-T-P,P,NP3,2D-330D135A016D,IP4252CZ16-8-TTL,15565,NP30021P,B,2024-NPK-10-G099,FILM FRAME,N,6,4,14.50 X 21.60,
NPKPR5480.1,2024,41,1,140,140,QFN,N244005M,10/6/2024 19:00,A-T-P,P,NP3,2D-330D135A016D,IP4254CZ16-8-TTL,22100,NP30028P,D,2024-NPK-10-G093,FILM FRAME,N,6,4,14.60 X 21.60,
NPKPR5480.2,2024,41,1,140,140,QFN,N244005N,10/6/2024 19:00,A-T-P,P,NP3,2D-330D135A016D,IP4254CZ16-8-TTL,22100,NP30028P,D,2024-NPK-10-G093,FILM FRAME,N,6,4,14.60 X 21.60,
NPKPR5480.3,2024,41,1,140,140,QFN,N244005O,10/6/2024 19:00,A-T-P,P,NP3,2D-330D135A016D,IP4254CZ16-8-TTL,11792,NP30028P,D,2024-NPK-10-G083,FILM FRAME,N,6,4,14.60 X 21.60,
NPKPR5481.1,2024,41,2,140,140,QFN,N244100Q,10/7/2024 19:00,A-T-P,P,NP3,2D-330D135A016D,IP4254CZ16-8-TTL,22100,NP30028P,D,2024-NPK-10-G093,FILM FRAME,N,6,4,14.60 X 21.60,
